OBJECTID,neighborhood,ucrDescription,number,reportMonth,reportYear
8903,Morris Park,Rape,0,8,2018
8904,Morris Park,Robbery,0,8,2018
1161,MORRIS PARK,Aggravated Assault,,9,2017
1162,MORRIS PARK,Arson,,9,2017
1163,MORRIS PARK,Auto Theft,,9,2017
1164,MORRIS PARK,Burglary,3,9,2017
1165,MORRIS PARK,Homicide,,9,2017
1166,MORRIS PARK,Larceny,,9,2017
1167,MORRIS PARK,Rape,,9,2017
1168,MORRIS PARK,Robbery,,9,2017
1865,MORRIS PARK,Aggravated Assault,,10,2017
1866,MORRIS PARK,Arson,,10,2017
1867,MORRIS PARK,Auto Theft,1,10,2017
1868,MORRIS PARK,Burglary,2,10,2017
1869,MORRIS PARK,Homicide,,10,2017
1870,MORRIS PARK,Larceny,2,10,2017
1871,MORRIS PARK,Rape,,10,2017
1872,MORRIS PARK,Robbery,,10,2017
7489,Morris Park,Aggravated Assault,1,6,2018
7490,Morris Park,Arson,0,6,2018
7491,Morris Park,Auto Theft,0,6,2018
7492,Morris Park,Burglary,2,6,2018
7493,Morris Park,Homicide,0,6,2018
7494,Morris Park,Larceny,0,6,2018
7495,Morris Park,Rape,0,6,2018
7496,Morris Park,Robbery,0,6,2018
6089,MORRIS PARK,Aggravated Assault,1,4,2018
6090,MORRIS PARK,Arson,,4,2018
6091,MORRIS PARK,Auto Theft,,4,2018
6092,MORRIS PARK,Burglary,1,4,2018
6093,MORRIS PARK,Homicide,,4,2018
6094,MORRIS PARK,Larceny,2,4,2018
6095,MORRIS PARK,Rape,,4,2018
6096,MORRIS PARK,Robbery,,4,2018
6793,MORRIS PARK,Aggravated Assault,,5,2018
6794,MORRIS PARK,Arson,,5,2018
6795,MORRIS PARK,Auto Theft,,5,2018
6796,MORRIS PARK,Burglary,2,5,2018
6797,MORRIS PARK,Homicide,,5,2018
6798,MORRIS PARK,Larceny,6,5,2018
6799,MORRIS PARK,Rape,1,5,2018
6800,MORRIS PARK,Robbery,,5,2018
3273,MORRIS PARK,Aggravated Assault,,12,2017
3274,MORRIS PARK,Arson,,12,2017
3275,MORRIS PARK,Auto Theft,1,12,2017
3276,MORRIS PARK,Burglary,1,12,2017
3277,MORRIS PARK,Homicide,,12,2017
3278,MORRIS PARK,Larceny,4,12,2017
3279,MORRIS PARK,Rape,1,12,2017
3280,MORRIS PARK,Robbery,,12,2017
3977,MORRIS PARK,Aggravated Assault,1,1,2018
3978,MORRIS PARK,Arson,,1,2018
3979,MORRIS PARK,Auto Theft,1,1,2018
3980,MORRIS PARK,Burglary,1,1,2018
3981,MORRIS PARK,Homicide,,1,2018
3982,MORRIS PARK,Larceny,,1,2018
3983,MORRIS PARK,Rape,,1,2018
3984,MORRIS PARK,Robbery,,1,2018
4681,MORRIS PARK,Aggravated Assault,,2,2018
4682,MORRIS PARK,Arson,,2,2018
4683,MORRIS PARK,Auto Theft,1,2,2018
4684,MORRIS PARK,Burglary,1,2,2018
4685,MORRIS PARK,Homicide,,2,2018
4686,MORRIS PARK,Larceny,1,2,2018
4687,MORRIS PARK,Rape,,2,2018
4688,MORRIS PARK,Robbery,1,2,2018
465,NEAR - NORTH,Aggravated Assault,8,8,2017
466,NEAR - NORTH,Arson,0,8,2017
467,NEAR - NORTH,Auto Theft,2,8,2017
468,NEAR - NORTH,Burglary,14,8,2017
469,NEAR - NORTH,Homicide,1,8,2017
470,NEAR - NORTH,Larceny,44,8,2017
471,NEAR - NORTH,Rape,1,8,2017
472,NEAR - NORTH,Robbery,5,8,2017
5393,NEAR - NORTH,Aggravated Assault,8,3,2018
5394,NEAR - NORTH,Arson,,3,2018
5395,NEAR - NORTH,Auto Theft,6,3,2018
5396,NEAR - NORTH,Burglary,4,3,2018
5397,NEAR - NORTH,Homicide,,3,2018
5398,NEAR - NORTH,Larceny,31,3,2018
5399,NEAR - NORTH,Rape,,3,2018
5400,NEAR - NORTH,Robbery,3,3,2018
2577,NEAR - NORTH,Aggravated Assault,10,11,2017
2578,NEAR - NORTH,Arson,,11,2017
2579,NEAR - NORTH,Auto Theft,7,11,2017
2580,NEAR - NORTH,Burglary,1,11,2017
2581,NEAR - NORTH,Homicide,,11,2017
2582,NEAR - NORTH,Larceny,24,11,2017
2583,NEAR - NORTH,Rape,2,11,2017
2584,NEAR - NORTH,Robbery,1,11,2017
8201,Near - North,Aggravated Assault,3,7,2018
8202,Near - North,Arson,0,7,2018
8203,Near - North,Auto Theft,5,7,2018
8204,Near - North,Burglary,9,7,2018
8205,Near - North,Homicide,0,7,2018
8206,Near - North,Larceny,24,7,2018
8207,Near - North,Rape,0,7,2018
8208,Near - North,Robbery,1,7,2018
8905,Near - North,Aggravated Assault,5,8,2018
8906,Near - North,Arson,0,8,2018
8907,Near - North,Auto Theft,4,8,2018
8908,Near - North,Burglary,3,8,2018
8909,Near - North,Homicide,1,8,2018
8910,Near - North,Larceny,24,8,2018
8911,Near - North,Rape,2,8,2018
8912,Near - North,Robbery,7,8,2018
1169,NEAR - NORTH,Aggravated Assault,12,9,2017
1170,NEAR - NORTH,Arson,7,9,2017
1171,NEAR - NORTH,Auto Theft,6,9,2017
1172,NEAR - NORTH,Burglary,4,9,2017
1173,NEAR - NORTH,Homicide,,9,2017
1174,NEAR - NORTH,Larceny,31,9,2017
1175,NEAR - NORTH,Rape,1,9,2017
1176,NEAR - NORTH,Robbery,8,9,2017
1873,NEAR - NORTH,Aggravated Assault,18,10,2017
1874,NEAR - NORTH,Arson,1,10,2017
1875,NEAR - NORTH,Auto Theft,3,10,2017
1876,NEAR - NORTH,Burglary,8,10,2017
1877,NEAR - NORTH,Homicide,,10,2017
1878,NEAR - NORTH,Larceny,32,10,2017
1879,NEAR - NORTH,Rape,3,10,2017
1880,NEAR - NORTH,Robbery,7,10,2017
7497,Near - North,Aggravated Assault,9,6,2018
7498,Near - North,Arson,0,6,2018
7499,Near - North,Auto Theft,6,6,2018
7500,Near - North,Burglary,13,6,2018
7501,Near - North,Homicide,0,6,2018
7502,Near - North,Larceny,28,6,2018
7503,Near - North,Rape,2,6,2018
7504,Near - North,Robbery,4,6,2018
6097,NEAR - NORTH,Aggravated Assault,10,4,2018
6098,NEAR - NORTH,Arson,,4,2018
6099,NEAR - NORTH,Auto Theft,4,4,2018
6100,NEAR - NORTH,Burglary,3,4,2018
6101,NEAR - NORTH,Homicide,1,4,2018
6102,NEAR - NORTH,Larceny,24,4,2018
6103,NEAR - NORTH,Rape,1,4,2018
6104,NEAR - NORTH,Robbery,2,4,2018
6801,NEAR - NORTH,Aggravated Assault,5,5,2018
6802,NEAR - NORTH,Arson,,5,2018
6803,NEAR - NORTH,Auto Theft,3,5,2018
6804,NEAR - NORTH,Burglary,5,5,2018
6805,NEAR - NORTH,Homicide,,5,2018
6806,NEAR - NORTH,Larceny,12,5,2018
6807,NEAR - NORTH,Rape,1,5,2018
6808,NEAR - NORTH,Robbery,2,5,2018
3281,NEAR - NORTH,Aggravated Assault,4,12,2017
3282,NEAR - NORTH,Arson,,12,2017
3283,NEAR - NORTH,Auto Theft,4,12,2017
3284,NEAR - NORTH,Burglary,4,12,2017
3285,NEAR - NORTH,Homicide,,12,2017
3286,NEAR - NORTH,Larceny,20,12,2017
3287,NEAR - NORTH,Rape,1,12,2017
3288,NEAR - NORTH,Robbery,6,12,2017
3985,NEAR - NORTH,Aggravated Assault,11,1,2018
3986,NEAR - NORTH,Arson,1,1,2018
3987,NEAR - NORTH,Auto Theft,4,1,2018
3988,NEAR - NORTH,Burglary,8,1,2018
3989,NEAR - NORTH,Homicide,1,1,2018
3990,NEAR - NORTH,Larceny,26,1,2018
3991,NEAR - NORTH,Rape,3,1,2018
3992,NEAR - NORTH,Robbery,3,1,2018
4689,NEAR - NORTH,Aggravated Assault,4,2,2018
4690,NEAR - NORTH,Arson,1,2,2018
4691,NEAR - NORTH,Auto Theft,3,2,2018
4692,NEAR - NORTH,Burglary,2,2,2018
4693,NEAR - NORTH,Homicide,,2,2018
4694,NEAR - NORTH,Larceny,22,2,2018
4695,NEAR - NORTH,Rape,,2,2018
4696,NEAR - NORTH,Robbery,3,2,2018
473,NICOLLET ISLAND - EAST BANK,Aggravated Assault,0,8,2017
474,NICOLLET ISLAND - EAST BANK,Arson,0,8,2017
475,NICOLLET ISLAND - EAST BANK,Auto Theft,1,8,2017
476,NICOLLET ISLAND - EAST BANK,Burglary,1,8,2017
477,NICOLLET ISLAND - EAST BANK,Homicide,0,8,2017
478,NICOLLET ISLAND - EAST BANK,Larceny,6,8,2017
479,NICOLLET ISLAND - EAST BANK,Rape,0,8,2017
480,NICOLLET ISLAND - EAST BANK,Robbery,1,8,2017
5401,NICOLLET ISLAND - EAST BANK,Aggravated Assault,,3,2018
5402,NICOLLET ISLAND - EAST BANK,Arson,,3,2018
5403,NICOLLET ISLAND - EAST BANK,Auto Theft,,3,2018
5404,NICOLLET ISLAND - EAST BANK,Burglary,2,3,2018
5405,NICOLLET ISLAND - EAST BANK,Homicide,,3,2018
5406,NICOLLET ISLAND - EAST BANK,Larceny,17,3,2018
5407,NICOLLET ISLAND - EAST BANK,Rape,,3,2018
5408,NICOLLET ISLAND - EAST BANK,Robbery,,3,2018
2585,NICOLLET ISLAND - EAST BANK,Aggravated Assault,1,11,2017
2586,NICOLLET ISLAND - EAST BANK,Arson,,11,2017
2587,NICOLLET ISLAND - EAST BANK,Auto Theft,,11,2017
2588,NICOLLET ISLAND - EAST BANK,Burglary,,11,2017
2589,NICOLLET ISLAND - EAST BANK,Homicide,,11,2017
2590,NICOLLET ISLAND - EAST BANK,Larceny,4,11,2017
2591,NICOLLET ISLAND - EAST BANK,Rape,,11,2017
2592,NICOLLET ISLAND - EAST BANK,Robbery,,11,2017
8209,Nicollet Island - East Bank,Aggravated Assault,1,7,2018
8210,Nicollet Island - East Bank,Arson,0,7,2018
8211,Nicollet Island - East Bank,Auto Theft,0,7,2018
8212,Nicollet Island - East Bank,Burglary,1,7,2018
8213,Nicollet Island - East Bank,Homicide,0,7,2018
8214,Nicollet Island - East Bank,Larceny,8,7,2018
8215,Nicollet Island - East Bank,Rape,0,7,2018
8216,Nicollet Island - East Bank,Robbery,0,7,2018
8913,Nicollet Island - East Bank,Aggravated Assault,0,8,2018
8914,Nicollet Island - East Bank,Arson,0,8,2018
8915,Nicollet Island - East Bank,Auto Theft,0,8,2018
8916,Nicollet Island - East Bank,Burglary,1,8,2018
8917,Nicollet Island - East Bank,Homicide,0,8,2018
8918,Nicollet Island - East Bank,Larceny,4,8,2018
8919,Nicollet Island - East Bank,Rape,0,8,2018
8920,Nicollet Island - East Bank,Robbery,0,8,2018
1177,NICOLLET ISLAND - EAST BANK,Aggravated Assault,2,9,2017
1178,NICOLLET ISLAND - EAST BANK,Arson,,9,2017
1179,NICOLLET ISLAND - EAST BANK,Auto Theft,1,9,2017
1180,NICOLLET ISLAND - EAST BANK,Burglary,,9,2017
1181,NICOLLET ISLAND - EAST BANK,Homicide,,9,2017
1182,NICOLLET ISLAND - EAST BANK,Larceny,10,9,2017
1183,NICOLLET ISLAND - EAST BANK,Rape,,9,2017
1184,NICOLLET ISLAND - EAST BANK,Robbery,1,9,2017
1881,NICOLLET ISLAND - EAST BANK,Aggravated Assault,1,10,2017
1882,NICOLLET ISLAND - EAST BANK,Arson,,10,2017
1883,NICOLLET ISLAND - EAST BANK,Auto Theft,,10,2017
1884,NICOLLET ISLAND - EAST BANK,Burglary,,10,2017
1885,NICOLLET ISLAND - EAST BANK,Homicide,,10,2017
1886,NICOLLET ISLAND - EAST BANK,Larceny,4,10,2017
1887,NICOLLET ISLAND - EAST BANK,Rape,,10,2017
1888,NICOLLET ISLAND - EAST BANK,Robbery,,10,2017
7505,Nicollet Island - East Bank,Aggravated Assault,0,6,2018
7506,Nicollet Island - East Bank,Arson,0,6,2018
7507,Nicollet Island - East Bank,Auto Theft,0,6,2018
7508,Nicollet Island - East Bank,Burglary,1,6,2018
7509,Nicollet Island - East Bank,Homicide,0,6,2018
7510,Nicollet Island - East Bank,Larceny,12,6,2018
7511,Nicollet Island - East Bank,Rape,0,6,2018
7512,Nicollet Island - East Bank,Robbery,0,6,2018
6105,NICOLLET ISLAND - EAST BANK,Aggravated Assault,,4,2018
6106,NICOLLET ISLAND - EAST BANK,Arson,,4,2018
6107,NICOLLET ISLAND - EAST BANK,Auto Theft,,4,2018
6108,NICOLLET ISLAND - EAST BANK,Burglary,,4,2018
6109,NICOLLET ISLAND - EAST BANK,Homicide,,4,2018
6110,NICOLLET ISLAND - EAST BANK,Larceny,2,4,2018
6111,NICOLLET ISLAND - EAST BANK,Rape,,4,2018
6112,NICOLLET ISLAND - EAST BANK,Robbery,,4,2018
6809,NICOLLET ISLAND - EAST BANK,Aggravated Assault,1,5,2018
6810,NICOLLET ISLAND - EAST BANK,Arson,,5,2018
6811,NICOLLET ISLAND - EAST BANK,Auto Theft,,5,2018
6812,NICOLLET ISLAND - EAST BANK,Burglary,,5,2018
6813,NICOLLET ISLAND - EAST BANK,Homicide,,5,2018
6814,NICOLLET ISLAND - EAST BANK,Larceny,12,5,2018
6815,NICOLLET ISLAND - EAST BANK,Rape,1,5,2018
6816,NICOLLET ISLAND - EAST BANK,Robbery,,5,2018
3289,NICOLLET ISLAND - EAST BANK,Aggravated Assault,,12,2017
3290,NICOLLET ISLAND - EAST BANK,Arson,,12,2017
3291,NICOLLET ISLAND - EAST BANK,Auto Theft,,12,2017
3292,NICOLLET ISLAND - EAST BANK,Burglary,,12,2017
3293,NICOLLET ISLAND - EAST BANK,Homicide,,12,2017
3294,NICOLLET ISLAND - EAST BANK,Larceny,4,12,2017
3295,NICOLLET ISLAND - EAST BANK,Rape,,12,2017
3296,NICOLLET ISLAND - EAST BANK,Robbery,,12,2017
3993,NICOLLET ISLAND - EAST BANK,Aggravated Assault,,1,2018
3994,NICOLLET ISLAND - EAST BANK,Arson,,1,2018
3995,NICOLLET ISLAND - EAST BANK,Auto Theft,1,1,2018
3996,NICOLLET ISLAND - EAST BANK,Burglary,1,1,2018
3997,NICOLLET ISLAND - EAST BANK,Homicide,,1,2018
3998,NICOLLET ISLAND - EAST BANK,Larceny,6,1,2018
3999,NICOLLET ISLAND - EAST BANK,Rape,,1,2018
4000,NICOLLET ISLAND - EAST BANK,Robbery,,1,2018
4697,NICOLLET ISLAND - EAST BANK,Aggravated Assault,,2,2018
4698,NICOLLET ISLAND - EAST BANK,Arson,,2,2018
4699,NICOLLET ISLAND - EAST BANK,Auto Theft,,2,2018
4700,NICOLLET ISLAND - EAST BANK,Burglary,2,2,2018
4701,NICOLLET ISLAND - EAST BANK,Homicide,,2,2018
4702,NICOLLET ISLAND - EAST BANK,Larceny,6,2,2018
4703,NICOLLET ISLAND - EAST BANK,Rape,,2,2018
4704,NICOLLET ISLAND - EAST BANK,Robbery,,2,2018
481,NORTH LOOP,Aggravated Assault,1,8,2017
482,NORTH LOOP,Arson,0,8,2017
483,NORTH LOOP,Auto Theft,0,8,2017
484,NORTH LOOP,Burglary,5,8,2017
485,NORTH LOOP,Homicide,0,8,2017
486,NORTH LOOP,Larceny,50,8,2017
487,NORTH LOOP,Rape,0,8,2017
488,NORTH LOOP,Robbery,5,8,2017
5409,NORTH LOOP,Aggravated Assault,4,3,2018
5410,NORTH LOOP,Arson,,3,2018
5411,NORTH LOOP,Auto Theft,1,3,2018
5412,NORTH LOOP,Burglary,7,3,2018
5413,NORTH LOOP,Homicide,,3,2018
5414,NORTH LOOP,Larceny,28,3,2018
5415,NORTH LOOP,Rape,2,3,2018
5416,NORTH LOOP,Robbery,,3,2018
2593,NORTH LOOP,Aggravated Assault,2,11,2017
2594,NORTH LOOP,Arson,,11,2017
2595,NORTH LOOP,Auto Theft,1,11,2017
2596,NORTH LOOP,Burglary,4,11,2017
2597,NORTH LOOP,Homicide,,11,2017
2598,NORTH LOOP,Larceny,28,11,2017
2599,NORTH LOOP,Rape,2,11,2017
2600,NORTH LOOP,Robbery,1,11,2017
8217,North Loop,Aggravated Assault,1,7,2018
8218,North Loop,Arson,0,7,2018
8219,North Loop,Auto Theft,2,7,2018
8220,North Loop,Burglary,7,7,2018
8221,North Loop,Homicide,0,7,2018
8222,North Loop,Larceny,26,7,2018
8223,North Loop,Rape,2,7,2018
8224,North Loop,Robbery,0,7,2018
8921,North Loop,Aggravated Assault,3,8,2018
8922,North Loop,Arson,0,8,2018
8923,North Loop,Auto Theft,2,8,2018
8924,North Loop,Burglary,9,8,2018
8925,North Loop,Homicide,0,8,2018
8926,North Loop,Larceny,22,8,2018
8927,North Loop,Rape,1,8,2018
8928,North Loop,Robbery,2,8,2018
1185,NORTH LOOP,Aggravated Assault,,9,2017
1186,NORTH LOOP,Arson,,9,2017
1187,NORTH LOOP,Auto Theft,2,9,2017
1188,NORTH LOOP,Burglary,2,9,2017
1189,NORTH LOOP,Homicide,,9,2017
1190,NORTH LOOP,Larceny,40,9,2017
1191,NORTH LOOP,Rape,2,9,2017
1192,NORTH LOOP,Robbery,7,9,2017
1889,NORTH LOOP,Aggravated Assault,1,10,2017
1890,NORTH LOOP,Arson,,10,2017
1891,NORTH LOOP,Auto Theft,1,10,2017
1892,NORTH LOOP,Burglary,1,10,2017
1893,NORTH LOOP,Homicide,,10,2017
1894,NORTH LOOP,Larceny,36,10,2017
1895,NORTH LOOP,Rape,,10,2017
1896,NORTH LOOP,Robbery,3,10,2017
7513,North Loop,Aggravated Assault,3,6,2018
7514,North Loop,Arson,0,6,2018
7515,North Loop,Auto Theft,4,6,2018
7516,North Loop,Burglary,2,6,2018
7517,North Loop,Homicide,0,6,2018
7518,North Loop,Larceny,34,6,2018
7519,North Loop,Rape,1,6,2018
7520,North Loop,Robbery,2,6,2018
6113,NORTH LOOP,Aggravated Assault,7,4,2018
6114,NORTH LOOP,Arson,,4,2018
6115,NORTH LOOP,Auto Theft,,4,2018
6116,NORTH LOOP,Burglary,3,4,2018
6117,NORTH LOOP,Homicide,,4,2018
6118,NORTH LOOP,Larceny,11,4,2018
6119,NORTH LOOP,Rape,,4,2018
6120,NORTH LOOP,Robbery,1,4,2018
6817,NORTH LOOP,Aggravated Assault,3,5,2018
6818,NORTH LOOP,Arson,,5,2018
6819,NORTH LOOP,Auto Theft,2,5,2018
6820,NORTH LOOP,Burglary,3,5,2018
6821,NORTH LOOP,Homicide,,5,2018
6822,NORTH LOOP,Larceny,26,5,2018
6823,NORTH LOOP,Rape,,5,2018
6824,NORTH LOOP,Robbery,1,5,2018
3297,NORTH LOOP,Aggravated Assault,3,12,2017
3298,NORTH LOOP,Arson,,12,2017
3299,NORTH LOOP,Auto Theft,,12,2017
3300,NORTH LOOP,Burglary,4,12,2017
3301,NORTH LOOP,Homicide,,12,2017
3302,NORTH LOOP,Larceny,18,12,2017
3303,NORTH LOOP,Rape,,12,2017
3304,NORTH LOOP,Robbery,,12,2017
4001,NORTH LOOP,Aggravated Assault,1,1,2018
4002,NORTH LOOP,Arson,,1,2018
4003,NORTH LOOP,Auto Theft,2,1,2018
4004,NORTH LOOP,Burglary,1,1,2018
4005,NORTH LOOP,Homicide,,1,2018
4006,NORTH LOOP,Larceny,25,1,2018
4007,NORTH LOOP,Rape,,1,2018
4008,NORTH LOOP,Robbery,1,1,2018
4705,NORTH LOOP,Aggravated Assault,1,2,2018
4706,NORTH LOOP,Arson,1,2,2018
4707,NORTH LOOP,Auto Theft,4,2,2018
4708,NORTH LOOP,Burglary,2,2,2018
4709,NORTH LOOP,Homicide,,2,2018
4710,NORTH LOOP,Larceny,25,2,2018
4711,NORTH LOOP,Rape,1,2,2018
4712,NORTH LOOP,Robbery,1,2,2018
489,NORTHEAST PARK,Aggravated Assault,0,8,2017
490,NORTHEAST PARK,Arson,0,8,2017
491,NORTHEAST PARK,Auto Theft,0,8,2017
492,NORTHEAST PARK,Burglary,0,8,2017
493,NORTHEAST PARK,Homicide,0,8,2017
494,NORTHEAST PARK,Larceny,11,8,2017
495,NORTHEAST PARK,Rape,0,8,2017
496,NORTHEAST PARK,Robbery,0,8,2017
5417,NORTHEAST PARK,Aggravated Assault,,3,2018
5418,NORTHEAST PARK,Arson,,3,2018
5419,NORTHEAST PARK,Auto Theft,1,3,2018
5420,NORTHEAST PARK,Burglary,4,3,2018
5421,NORTHEAST PARK,Homicide,,3,2018
5422,NORTHEAST PARK,Larceny,10,3,2018
5423,NORTHEAST PARK,Rape,1,3,2018
5424,NORTHEAST PARK,Robbery,,3,2018
2601,NORTHEAST PARK,Aggravated Assault,,11,2017
2602,NORTHEAST PARK,Arson,,11,2017
2603,NORTHEAST PARK,Auto Theft,,11,2017
2604,NORTHEAST PARK,Burglary,3,11,2017
2605,NORTHEAST PARK,Homicide,,11,2017
2606,NORTHEAST PARK,Larceny,4,11,2017
2607,NORTHEAST PARK,Rape,,11,2017
2608,NORTHEAST PARK,Robbery,,11,2017
8225,Northeast Park,Aggravated Assault,0,7,2018
8226,Northeast Park,Arson,0,7,2018
8227,Northeast Park,Auto Theft,0,7,2018
8228,Northeast Park,Burglary,0,7,2018
8229,Northeast Park,Homicide,0,7,2018
8230,Northeast Park,Larceny,8,7,2018
8231,Northeast Park,Rape,0,7,2018
8232,Northeast Park,Robbery,0,7,2018
8929,Northeast Park,Aggravated Assault,1,8,2018
8930,Northeast Park,Arson,0,8,2018
8931,Northeast Park,Auto Theft,1,8,2018
8932,Northeast Park,Burglary,0,8,2018
8933,Northeast Park,Homicide,0,8,2018
8934,Northeast Park,Larceny,11,8,2018
8935,Northeast Park,Rape,0,8,2018
8936,Northeast Park,Robbery,0,8,2018
1193,NORTHEAST PARK,Aggravated Assault,,9,2017
1194,NORTHEAST PARK,Arson,,9,2017
1195,NORTHEAST PARK,Auto Theft,,9,2017
1196,NORTHEAST PARK,Burglary,2,9,2017
1197,NORTHEAST PARK,Homicide,,9,2017
1198,NORTHEAST PARK,Larceny,16,9,2017
1199,NORTHEAST PARK,Rape,,9,2017
1200,NORTHEAST PARK,Robbery,,9,2017
1897,NORTHEAST PARK,Aggravated Assault,,10,2017
1898,NORTHEAST PARK,Arson,,10,2017
1899,NORTHEAST PARK,Auto Theft,,10,2017
1900,NORTHEAST PARK,Burglary,3,10,2017
1901,NORTHEAST PARK,Homicide,,10,2017
1902,NORTHEAST PARK,Larceny,11,10,2017
1903,NORTHEAST PARK,Rape,1,10,2017
1904,NORTHEAST PARK,Robbery,2,10,2017
7521,Northeast Park,Aggravated Assault,2,6,2018
7522,Northeast Park,Arson,1,6,2018
7523,Northeast Park,Auto Theft,0,6,2018
7524,Northeast Park,Burglary,1,6,2018
7525,Northeast Park,Homicide,0,6,2018
7526,Northeast Park,Larceny,9,6,2018
7527,Northeast Park,Rape,0,6,2018
7528,Northeast Park,Robbery,0,6,2018
6121,NORTHEAST PARK,Aggravated Assault,1,4,2018
6122,NORTHEAST PARK,Arson,,4,2018
6123,NORTHEAST PARK,Auto Theft,1,4,2018
6124,NORTHEAST PARK,Burglary,2,4,2018
6125,NORTHEAST PARK,Homicide,,4,2018
6126,NORTHEAST PARK,Larceny,8,4,2018
6127,NORTHEAST PARK,Rape,,4,2018
6128,NORTHEAST PARK,Robbery,,4,2018
6825,NORTHEAST PARK,Aggravated Assault,,5,2018
6826,NORTHEAST PARK,Arson,,5,2018
6827,NORTHEAST PARK,Auto Theft,1,5,2018
6828,NORTHEAST PARK,Burglary,,5,2018
6829,NORTHEAST PARK,Homicide,,5,2018
6830,NORTHEAST PARK,Larceny,4,5,2018
6831,NORTHEAST PARK,Rape,,5,2018
6832,NORTHEAST PARK,Robbery,,5,2018
3305,NORTHEAST PARK,Aggravated Assault,,12,2017
3306,NORTHEAST PARK,Arson,,12,2017
3307,NORTHEAST PARK,Auto Theft,,12,2017
3308,NORTHEAST PARK,Burglary,1,12,2017
3309,NORTHEAST PARK,Homicide,,12,2017
3310,NORTHEAST PARK,Larceny,15,12,2017
3311,NORTHEAST PARK,Rape,,12,2017
3312,NORTHEAST PARK,Robbery,2,12,2017
4009,NORTHEAST PARK,Aggravated Assault,,1,2018
4010,NORTHEAST PARK,Arson,,1,2018
4011,NORTHEAST PARK,Auto Theft,2,1,2018
4012,NORTHEAST PARK,Burglary,2,1,2018
4013,NORTHEAST PARK,Homicide,,1,2018
4014,NORTHEAST PARK,Larceny,7,1,2018
4015,NORTHEAST PARK,Rape,,1,2018
4016,NORTHEAST PARK,Robbery,1,1,2018
4713,NORTHEAST PARK,Aggravated Assault,,2,2018
4714,NORTHEAST PARK,Arson,,2,2018
4715,NORTHEAST PARK,Auto Theft,,2,2018
4716,NORTHEAST PARK,Burglary,,2,2018
4717,NORTHEAST PARK,Homicide,,2,2018
4718,NORTHEAST PARK,Larceny,8,2,2018
4719,NORTHEAST PARK,Rape,,2,2018
4720,NORTHEAST PARK,Robbery,,2,2018
497,NORTHROP,Aggravated Assault,1,8,2017
498,NORTHROP,Arson,0,8,2017
499,NORTHROP,Auto Theft,3,8,2017
500,NORTHROP,Burglary,6,8,2017
501,NORTHROP,Homicide,0,8,2017
502,NORTHROP,Larceny,6,8,2017
503,NORTHROP,Rape,0,8,2017
504,NORTHROP,Robbery,1,8,2017
5425,NORTHROP,Aggravated Assault,1,3,2018
5426,NORTHROP,Arson,1,3,2018
5427,NORTHROP,Auto Theft,,3,2018
5428,NORTHROP,Burglary,4,3,2018
5429,NORTHROP,Homicide,,3,2018
5430,NORTHROP,Larceny,8,3,2018
5431,NORTHROP,Rape,,3,2018
5432,NORTHROP,Robbery,,3,2018
2609,NORTHROP,Aggravated Assault,1,11,2017
2610,NORTHROP,Arson,,11,2017
2611,NORTHROP,Auto Theft,1,11,2017
2612,NORTHROP,Burglary,3,11,2017
2613,NORTHROP,Homicide,,11,2017
2614,NORTHROP,Larceny,4,11,2017
2615,NORTHROP,Rape,,11,2017
2616,NORTHROP,Robbery,2,11,2017
8233,Northrop,Aggravated Assault,0,7,2018
8234,Northrop,Arson,0,7,2018
8235,Northrop,Auto Theft,1,7,2018
8236,Northrop,Burglary,0,7,2018
8237,Northrop,Homicide,0,7,2018
8238,Northrop,Larceny,4,7,2018
8239,Northrop,Rape,0,7,2018
8240,Northrop,Robbery,1,7,2018
8937,Northrop,Aggravated Assault,0,8,2018
8938,Northrop,Arson,0,8,2018
8939,Northrop,Auto Theft,0,8,2018
8940,Northrop,Burglary,2,8,2018
8941,Northrop,Homicide,0,8,2018
8942,Northrop,Larceny,7,8,2018
8943,Northrop,Rape,0,8,2018
8944,Northrop,Robbery,0,8,2018
1201,NORTHROP,Aggravated Assault,,9,2017
1202,NORTHROP,Arson,,9,2017
1203,NORTHROP,Auto Theft,1,9,2017
1204,NORTHROP,Burglary,10,9,2017
1205,NORTHROP,Homicide,,9,2017
1206,NORTHROP,Larceny,7,9,2017
1207,NORTHROP,Rape,1,9,2017
1208,NORTHROP,Robbery,1,9,2017
1905,NORTHROP,Aggravated Assault,1,10,2017
1906,NORTHROP,Arson,,10,2017
1907,NORTHROP,Auto Theft,2,10,2017
1908,NORTHROP,Burglary,11,10,2017
1909,NORTHROP,Homicide,,10,2017
1910,NORTHROP,Larceny,12,10,2017
1911,NORTHROP,Rape,1,10,2017
1912,NORTHROP,Robbery,,10,2017
7529,Northrop,Aggravated Assault,0,6,2018
7530,Northrop,Arson,0,6,2018
7531,Northrop,Auto Theft,0,6,2018
7532,Northrop,Burglary,4,6,2018
7533,Northrop,Homicide,0,6,2018
7534,Northrop,Larceny,5,6,2018
7535,Northrop,Rape,0,6,2018
7536,Northrop,Robbery,0,6,2018
6129,NORTHROP,Aggravated Assault,,4,2018
6130,NORTHROP,Arson,,4,2018
6131,NORTHROP,Auto Theft,,4,2018
6132,NORTHROP,Burglary,8,4,2018
6133,NORTHROP,Homicide,,4,2018
